comment   like                     nick     postTime reply  unlike                                user_url
                                          不愧为一股清流    2.0                       韦灶  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMzM1Mzk3Mjg1Mg==
                                     很清新，很喜欢，会一直追    2.0    支付宝用户1476212909405483  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDA1MDQ5ODY0NA==
                                   我的身边发生了无法想象的灾难    NaN                   南城少年惆怅  2018年01月12日   NaN     NaN  http://i.youku.com/i/UNDUxMTY1NTkyOA==
                                            喜歡片尾曲    2.0           优酷用户5781027198  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDMzNjc3NDE5Mg==
                                 心中满满的感动，希望快更，很唯美    NaN                  半盏流年178  2017年12月20日   NaN     NaN  http://i.youku.com/i/UNDk4MjgyNDA3Mg==
                                       想去买一瓶江小白喝了    NaN           优酷用户6706057632  2017年12月13日   NaN     NaN  http://i.youku.com/i/UNDUwMzYzMjIwNA==
                               星海成➕矢泽爱。。不解释 懂得自然懂    NaN             优酷院线54686928  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMTQyMTU1MzE5Mg==
                               这几年还是第一次看到这种文艺感的动漫    NaN           优酷用户7903483766  2017年12月07日   NaN     NaN  http://i.youku.com/i/UNDUzMjgwMDQ3Ng==
                                    让人眼前一亮，国漫崛起啊！    NaN           优酷用户8440866645  2018年01月31日   NaN     NaN  http://i.youku.com/i/UNDY2MjA4NDY3Mg==
                                     所有的等待只为不再错过！    NaN     微信用户1506344118718215  2017年12月08日   NaN     NaN  http://i.youku.com/i/UNTIwMjEzNTQ2MA==
                                     听着片尾曲差点睡着，美呆    1.0     啥都么得1493439111398155  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDU5NDk2NDY1Mg==
                                   难道不知道有种东西叫做监控？    NaN               心雨98461416  2017年12月12日   (1)     NaN  http://i.youku.com/i/UMzExOTM5NDI0OA==
                                  希望更新快些就好啦😄好文艺啊    NaN     微信用户1500819127678965  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNDg0MDEwMzk2NA==
                                 很好，小清新，这就是玻璃小屋吧～    NaN                     搬家狂魔  2017年12月09日   NaN     NaN  http://i.youku.com/i/UNDI3NDE1MjQ2OA==
                                    让人情不自禁的怀念起了以前    1.0     微信用户1512532070027365  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDE5Mjk5Ng==
                                  很久很久没看过这么好看的动漫了    1.0     微信用户1512532070027365  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDE5Mjk5Ng==
                            非常喜欢插曲《better man》董奕成    1.0              乌卡卡35053419  2017年12月09日   NaN     NaN  http://i.youku.com/i/UMzI0NjQyMDQyNA==
                                     评分太低了，兄弟们顶上去    NaN               啊嘞52150168  2017年12月11日   NaN     NaN  http://i.youku.com/i/UMTY4NDc2ODg2NA==
                                     第五集佟离唱的是什么歌？    NaN           土豆用户_473487516  2017年12月10日   NaN     NaN  http://i.youku.com/i/UMTg5Mzk1MDA2NA==
                                   没 看够 江编辑在来5毛钱的    1.0       洗礼1478182588305604  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDExNDE5OTI5Mg==
                               一切如回忆，不知道是失忆还是不想回忆    1.0                    大老王先森  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDIxMTMxMzE0OA==
                                      好图片，我会一直追下去    NaN     微信用户1513783952999304  2017年12月20日   NaN     NaN  http://i.youku.com/i/UNTQ0OTYyNjUxNg==
                                很好看，就是一周一集不经看呀。。。    1.0                yiluo2017  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDE0NzY4MDU0NA==
                                 是熟悉不是随意，😂😂，手残。    1.0                   节俭1206  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDIwMzI1ODQ2OA==
                               不错的动漫，希望越来越多的人喜欢她。    1.0                 王泽强07994  2017年12月07日   NaN     NaN  http://i.youku.com/i/UNTAwOTQ0NDI4NA==
                                    不错的漫。用心做就会有精彩    1.0                     马鸣素食  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDgyNjU3NjM2NA==
                                      看他们吃火锅我居然饿了    NaN      腾讯用户147454175252313  2018年02月22日   NaN     NaN  http://i.youku.com/i/UNDAxMDg2OTEwOA==
                                          我叫江小白小飞    NaN                   南城少年惆怅  2018年01月12日   (1)     NaN  http://i.youku.com/i/UNDUxMTY1NTkyOA==
                                      跪求这首《飞》的歌……    NaN           土豆用户_792388430  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMzE2OTU1MzcyMA==
                                          每周三早上十点    1.0                 两点十分动漫官方          频道主   NaN     NaN  http://i.youku.com/i/UMjg5NzUzMzI1Mg==
                                     内容不错、每集就是短了些    NaN                 冬冬宝贝9981  2017年12月12日   NaN     NaN  http://i.youku.com/i/UMzM1NTA2MDk4NA==
                                     赶快出第六集吧，好期待的    NaN     腾讯用户1510160082044973  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNTMyMTcwNzYxMg==
                                   好看，好看，每天都等着更新！    NaN                _江小白_COCK  2017年12月09日   NaN     NaN  http://i.youku.com/i/UNDg0NDk3OTM1Ng==
                                那首歌应该是 fly 郁可唯的把？    1.0           EmmanuelORIJIN  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMzM5MzUwNzMxMg==
                                      好作品，我会一直追下去    NaN     微信用户1513783952999304  2017年12月20日   NaN     NaN  http://i.youku.com/i/UNTQ0OTYyNjUxNg==
                                     想起好多人，身边没有人。    1.0              陌生人41283316  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMzMyNDg5NTY1Ng==
                                    前排！前排！ 可惜不能上墙    1.0                 壞莮陔802E9  2017年12月05日   NaN     NaN  http://i.youku.com/i/UMTM0NjM1MzI1Mg==
                                        好想看他们相认相拥    NaN             fty605805207  2017年12月16日   NaN     NaN  http://i.youku.com/i/UNDE0MjcwMTM1Mg==
                                        人物设计也非常用心    1.0     微信用户1512532070027365  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDE5Mjk5Ng==
                                      主题曲太契合了，，赞赞    1.0                    lz李增辉  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDE2NTAxMjg5Ng==
                                         祝我好运抽到我吧    1.0                     吾爱梦菲  2017年12月06日   NaN     NaN      http://i.youku.com/i/UNDI2NDc1NjY0
                                      啊，明天怎么办，桑心~    1.0                     长梦白熊  2017年12月05日   NaN     NaN  http://i.youku.com/i/UMTg2NjE5NTIyMA==
                                          国漫崛起不是梦    NaN                     爱羲ラブ  2018年01月24日   NaN     NaN  http://i.youku.com/i/UMzIxMDQ3NzM1Mg==
                                          预测这个番必火    NaN          青春染指年华丶55429604  2017年12月14日   NaN     NaN  http://i.youku.com/i/UMzEyNzA2MjQzNg==
                                         哎，还是占个后排    1.0                    中华空格娘  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMTY3ODIzMjg3Mg==
                                          下个周三快来吧    1.0                yiluo2017  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDE0NzY4MDU0NA==
                                        听说评论有奖！！！    NaN               看个片而已取什么名字  2017年12月23日   NaN     NaN  http://i.youku.com/i/UMzM1MzY0NTEyNA==
                                   那么早真的好吗 我明天看什么    1.0                   左手写帅20  2017年12月05日   NaN     NaN  http://i.youku.com/i/UMTQ4MDQyMDI4MA==
                                           小白失忆了！    1.0                 强哥_潇洒走一回  2017年12月06日   NaN     NaN      http://i.youku.com/i/UNjA0MDk0Mzg0
                                             留言等候    NaN                lison5420  2017年12月12日   NaN     NaN      http://i.youku.com/i/UMzUwMTg5MTU2
                                    赞赞赞，我会一直关注下去的    NaN                  Aaron小岸  2017年12月10日   NaN     NaN  http://i.youku.com/i/UMzgxMDAwMTI3Ng==
                                    很好的情节 很好的背景音乐    1.0     微信用户1512532070027365  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDE5Mjk5Ng==
                                            国产良品！    1.0     优酷用户1490527431715898  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDUxNzY2NDcwMA==
                                     希望国产动漫 配音能好点    NaN     微信用户1511100116211782  2017年12月16日   NaN     NaN  http://i.youku.com/i/UNTM2MzI4MzAwNA==
                                     我也很想看下去，很唯美。    NaN           土豆用户_370870802  2017年12月22日   NaN     NaN  http://i.youku.com/i/UMTQ4MzQ4MzIwOA==
                                          Hao kan    NaN                    让心情飞飞  2017年12月09日   NaN     NaN  http://i.youku.com/i/UNDIzNTYzMDk2NA==
                                   终于更新了，等得好漫长！！！    1.0                     听那记忆  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMTUzNTgwOTk4OA==
                                       我就说怎么没有弹幕呢    1.0       设置1480465659375894  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDI0NDAxOTYwNA==
                                      国产动漫，是很可以了。    NaN              明天以后ps等待中的你  2017年12月16日   NaN     NaN  http://i.youku.com/i/UMzQyNzEyMDE0OA==
                                        很喜欢希望更新快点    1.0           优酷用户8475226697  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDY4NzQ1MzMxMg==
                                       额。蛋疼故事，现实吗    NaN           优酷用户6711637955  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNDYyODE3NTUwNA==
                                          第五集无法播放    NaN                 最爱我的左左宝贝  2017年12月18日   NaN     NaN  http://i.youku.com/i/UNDYyNjYyNDE0NA==
                                          希望能看到更新    NaN           微信用户4840608603  2017年12月12日   NaN     NaN  http://i.youku.com/i/UNDc0OTE0NjI1Mg==
                                    这么快就看完了🤨🤨🤨    NaN                    赮毕钵罗子  2017年12月10日   NaN     NaN  http://i.youku.com/i/UMTYwNjQxNTEyMA==
                                          能多更新几集吗    NaN              程7028643200  2017年12月10日   NaN     NaN  http://i.youku.com/i/UNDU0NTkwMjM0MA==
                                         良心制作，追下去    NaN                      陈曦微  2017年12月08日   NaN     NaN  http://i.youku.com/i/UNDU1MDU5Nzk0MA==
                                             喜欢小白    NaN                 我心一旧ying  2018年03月13日   NaN     NaN  http://i.youku.com/i/UMzY0NDc4NDkwNA==
                                          很不错，很温馨    NaN                    画中的真爱  2017年12月11日   NaN     NaN      http://i.youku.com/i/UNjEwMDE1MDQ=
                                          歌名是什么呢？    NaN                    韵韵与麦麦  2017年12月09日   (1)     NaN  http://i.youku.com/i/UMzM3NDY2MDYyNA==
                                           好像是三渲二    NaN                     枫痕落叶  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMzIyNTgzNDgxMg==
                                            看第二遍了    NaN                 jizzshow  2017年12月22日   NaN     NaN  http://i.youku.com/i/UNDY2NTY0NzMwNA==
                                            做的很用心    1.0            夕阳无限好86617779  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMzIzOTM5NDYwNA==
                                            片尾曲好听    1.0                 Yyyyyy丶l  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDMwMjU1ODgxNg==
                                              走心～    NaN                  猥琐发育c别浪  2018年03月09日   NaN     NaN  http://i.youku.com/i/UMTQ5ODE3OTcyOA==
                                             太慢热了    1.0               一个缩在乌龟壳的男孩  2017年12月15日   NaN     NaN  http://i.youku.com/i/UMzY1MjMyMDc3Mg==
                                    (๑•͈ᴗ•͈)❀送花给你    NaN                   还我一年会员  2017年12月10日   NaN     NaN      http://i.youku.com/i/UNjAxMjg0NDg=
                                             祝我好远    1.0                     吾爱梦菲  2017年12月06日   NaN     NaN      http://i.youku.com/i/UNDI2NDc1NjY0
                                              假评分    NaN            Copyright-666  2018年01月05日   NaN     NaN  http://i.youku.com/i/UNDUxMzEzOTE3Ng==
                                              点个赞    NaN                      盒饭菌  2017年12月08日   NaN     NaN  http://i.youku.com/i/UMzYzODg0MzU3Mg==
                                              一直追    1.0     微信用户1512532070027365  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDE5Mjk5Ng==
                                              千分儿    1.0            落叶的忧伤10741185  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMjkyODg5MTYyMA==
                                               追了    NaN                cq8690280  2017年12月08日   NaN     NaN  http://i.youku.com/i/UNDk4NjQ0OTkwNA==
                                          为了dream    1.0                  顾小白灬爱喝粥  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDE5NTI1NzA1Ng==
                                              安静，    1.0              淼淼雨35573968  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMjM3NDA5NzI2MA==
                                               蹶，    NaN              game_rmefjt  2017年12月11日   NaN     NaN  http://i.youku.com/i/UMzE1OTk2NDYzMg==
                                              NaN    NaN             qq472038195q  2018年02月03日   NaN     NaN  http://i.youku.com/i/UMzcyMDY3OTc3Mg==
                                               哈哈    NaN                    断断007  2018年01月28日   NaN     NaN  http://i.youku.com/i/UMTY5MzM3ODEyOA==
                                         真的不错！加油！    NaN             流影浪子76781799  2018年01月24日   NaN     NaN      http://i.youku.com/i/UNTIyOTAyMjAw
                                             我失忆了    NaN                   南城少年惆怅  2018年01月12日   NaN     NaN  http://i.youku.com/i/UNDUxMTY1NTkyOA==
                                             挺好看的    NaN                   YF元富解说  2017年12月16日   NaN     NaN  http://i.youku.com/i/UMzM0MjgyNTE3Ng==
                                              谢谢！    NaN                 两点十分动漫官方          频道主   NaN     NaN  http://i.youku.com/i/UMjg5NzUzMzI1Mg==
                                             我也是！    NaN                 两点十分动漫官方          频道主   NaN     NaN  http://i.youku.com/i/UMjg5NzUzMzI1Mg==
                                           希望快点更新    NaN              ly274158329  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNTMwNzMxMzI4OA==
                                          这故事现实吗，    NaN           优酷用户6711637955  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNDYyODE3NTUwNA==
                                             尾曲是啥    NaN     微信用户1511187697898175  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNTM2NDAzODczNg==
                                              很喜欢    NaN                    倾生凉一世  2017年12月11日   NaN     NaN  http://i.youku.com/i/UNDgzNDU2NzM4MA==
                                         6什么时候出呀？    NaN     优酷用户1465556292864828  2017年12月10日   NaN     NaN  http://i.youku.com/i/UMzcxNjI3ODQwOA==
                                              很喜欢    NaN     微信用户1504347942071360  2017年12月09日   NaN     NaN  http://i.youku.com/i/UNDk2NDYyNTc4MA==
                                               加油    NaN                     欧阳yg  2017年12月07日   NaN     NaN  http://i.youku.com/i/UNDA2ODEzNTc5Mg==
                                              NaN    1.0               天高海深有什么可拥有  2017年12月07日   NaN     NaN  http://i.youku.com/i/UNDY0MjExOTA5Mg==
                                           什么，六呀？    NaN     优酷用户1465556292864828  2017年12月07日   NaN     NaN  http://i.youku.com/i/UMzcxNjI3ODQwOA==
                                              赞赞赞    1.0     微信用户1512532070027365  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDE5Mjk5Ng==
                                             非常好看    1.0     微信用户1512532070027365  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDE5Mjk5Ng==
                                             非常完美    1.0     微信用户1512532070027365  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDE5Mjk5Ng==
                                       蛮好看的，剧情挺好的    1.0           我就是那个人55647236  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMjk4NjcwMDk1Ng==
                                 挺好的 好久没有看见这样的作品了    1.0           微信用户6531417681  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDc0OTE4MzE1Mg==
                                           很不错的动漫    1.0                 M_onstar  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDMwNzYwMzQ4MA==
                               人生最美好的是相遇，最难得的是重逢。    1.0         清风吹拂star09505295  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMTc1NjAxMDI5Ng==
                                         很不错的一部动画    1.0          支付宝用户6906322234  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDU5Mjc1MTAwOA==
                                             怎么没了    1.0                    通红的香香  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNTQwMDY1NjQwNA==
                                      看起来很舒服，感觉很好    1.0     KING1484729915365961  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDM2MzYyMjQzMg==
                                           希望更新快点    1.0                    柠檬猫小七  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMTY3Nzc1NTk5Ng==
                                            刚哥666    1.0                新的一天-我们加油  2017年12月06日   NaN     NaN  http://i.youku.com/i/UMzM2NDQ4NjQyMA==
                                      这么好的动漫没人看呀？    1.0           腾讯用户7154476928  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDkwOTMwMjQxNg==
                                            沙发！！！    1.0                     i-TM  2017年12月06日   NaN     NaN      http://i.youku.com/i/UNTY1MDg3NDk2
                                               沙发    1.0           微信用户4854989167  2017年12月06日   NaN     NaN  http://i.youku.com/i/UNDIyNjEzMTI1Ng==
                       唯一一个从头看到尾连着片头曲和片尾曲一点不跳过的动漫   72.0                       宥月  2017年12月13日   (3)     2.0  http://i.youku.com/i/UMTcxODYwNjM1Ng==
第一次觉得动漫很亲切很真实，江小白，江津白沙，聚奎中学，学校画面、朝天门大桥、轻轨、地铁站、...   46.0            liu1050612834  2017年12月14日   (1)     3.0  http://i.youku.com/i/UMTQzMDIwMDE0MA==
动画中的前后对比非常的有趣，学生时代佟离是藏在了心中，唯一做的就是笔记本上的画画和排练教室外...   32.0               红烧-快带排骨去清蒸  2017年12月13日   (1)     3.0  http://i.youku.com/i/UMTg2NTcwODcwMA==
在成年江小白身上，我仿佛看到了自己，简简单单的生活，不去争不去吵，只是尽力去做好自己，虽然这...   21.0                我叫小白生活很简单  2017年12月18日   NaN     NaN  http://i.youku.com/i/UMzM2MTk1ODM4MA==
佟离就是佟离（十年前和夕雨一起的长直发女孩），现在的女主角是佟离，看她画的小白漫就知道了，夕...    8.0     腾讯用户1513174576536489  2017年12月13日   (4)     NaN  http://i.youku.com/i/UNTQyNzI2NTkxMg==
                       唯一一个从头看到尾连着片头曲和片尾曲一点不跳过的动漫   72.0                       宥月  2017年12月13日   (3)     2.0  http://i.youku.com/i/UMTcxODYwNjM1Ng==
第一次觉得动漫很亲切很真实，江小白，江津白沙，聚奎中学，学校画面、朝天门大桥、轻轨、地铁站、...   46.0            liu1050612834  2017年12月14日   (1)     3.0  http://i.youku.com/i/UMTQzMDIwMDE0MA==
佟离应该是穆夕雨的那个朋友，会画画写作，会唱歌可能是俩人发生了什么才学的。回忆有没有出现穆夕...    4.0          支付宝用户5205864656  2017年12月19日   (2)     3.0  http://i.youku.com/i/UNTQxMzk4NDQxNg==
动画中的前后对比非常的有趣，学生时代佟离是藏在了心中，唯一做的就是笔记本上的画画和排练教室外...   32.0               红烧-快带排骨去清蒸  2017年12月13日   (1)     3.0  http://i.youku.com/i/UMTg2NTcwODcwMA==
在成年江小白身上，我仿佛看到了自己，简简单单的生活，不去争不去吵，只是尽力去做好自己，虽然这...   21.0                我叫小白生活很简单  2017年12月18日   NaN     NaN  http://i.youku.com/i/UMzM2MTk1ODM4MA==
         作家佟离还是那个佟离，也许穆夕雨也许离开了，看到第7集，心里难受。为佟离感到心疼    6.0                 多喝点你到家了吗  2017年12月20日   NaN     1.0  http://i.youku.com/i/UNDU5MDA5MjI1Ng==
已经26岁了，竟然看到了心里，让我想到一个人，我们的故事没有这样浪漫，却让我一辈子忘不了，那...    4.0                    墨声的蜗牛  2017年12月30日   NaN     NaN  http://i.youku.com/i/UNTM2NjIzMjc3Mg==
这是我第一个评论的动漫，怎么说呢我本来也是重庆人，看着很熟悉，不由自主的带入了进去，情绪波动...   10.0           手机用户_400609401  2017年12月13日   NaN     1.0  http://i.youku.com/i/UMTYwMjQzNzYwNA==
默默的爱 默默的付出 爱情 就是这么简单 只是 不要做别人的影子 第七级 是佟离最开心的一级...    5.0                   干净的克莱尔  2017年12月21日   NaN     NaN  http://i.youku.com/i/UNTQ1MDY3MDMyMA==
有个问题 现在的女孩 到底是十年前的穆夕雨，还是佟离。看了前面5集 我一直以为女孩是穆夕雨（...    5.0       年轮1493817982854754  2017年12月13日   (3)     1.0  http://i.youku.com/i/UNDYwNjA5NzQyMA==
故事慢啊慢地展开了，虽然着急，但是耐着性子每周三观看。很喜欢c小调的配音，貌似你的名字也是她...    3.0                    我就是希曼  2017年12月14日   NaN     NaN  http://i.youku.com/i/UMTYwNjQ4NzgzNg==
      动漫看着很舒服，背景和音乐都配合的十分好。剧情十分清新，国漫少有这种安静的讲故事的了。    7.0           优酷用户8762119319  2017年12月18日   NaN     NaN  http://i.youku.com/i/UNDQ5MjM5MjY0MA==
                   画风简洁 故事老套却不失真情 还是蓝天一般一样的蓝一样的期待    4.0                       騏诺  2017年12月18日   NaN     NaN  http://i.youku.com/i/UNDI3MzQ5MTQ4MA==
  相识到经过还是感觉有点像是穆汐雨，名字还有第六话有感觉像小离，个人感觉主人公好像喜欢的是穆汐雨    6.0            未选择的路77104742  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMzExMjUxMTkyOA==
                           旅游过地方，每一个熟悉的地方，照片看清来更美    3.0           微博用户7042025444  2017年12月14日   NaN     NaN  http://i.youku.com/i/UNDkwNjY3NjA3Mg==
                          有没有觉得穆夕雨小时候说话的语调很像传销的？？    1.0                    三渡萧萧雨  2018年01月24日   NaN     NaN  http://i.youku.com/i/UMTYyNjcxNzc4OA==
              小白的初恋明明是夕雨，若夕雨10年前真的死了，现在喜欢上佟离了真的好吗    1.0                  云淡风轻0腾讯  2017年12月17日   (1)     1.0  http://i.youku.com/i/UNTI0NTgwNzMzNg==
                        很爱，很安静，看哭了哦，我都看着着急。。。快点更吖    2.0                     北叶系北  2017年12月19日   NaN     NaN  http://i.youku.com/i/UNDM2NDgxMTA4NA==
                   女主应该是穆熙雨 佟离 的名字应该只是 穆熙雨写作借用了笔名    2.0           优酷用户7144196991  2017年12月13日   (1)     1.0  http://i.youku.com/i/UNDY2MzgxMjQ2OA==
              小女孩暗恋了十年，这种感受，感同深受但现在……在也没不可能有那种感觉了    1.0                  你的冷漠不靠谱  2018年02月10日   NaN     NaN  http://i.youku.com/i/UMjkwNjU0OTcxNg==
                               现在的佟离是十年前的穆汐雨还是小离?    1.0            未选择的路77104742  2017年12月13日   (5)     1.0  http://i.youku.com/i/UMzExMjUxMTkyOA==
                           我也是重庆人，每每看到熟悉的背景就想回去！！    1.0           tb2588097_2011  2017年12月15日   NaN     NaN  http://i.youku.com/i/UNDY0Mjk2NjM1Mg==
                这么好看的电影为什么评分这么差呢？难道现在的小清新动画不守欢迎吗？    6.0                  那一年我们43  2017年12月14日   (1)     NaN  http://i.youku.com/i/UMTQ0NDEwNzk4MA==
                          慢热型，慢慢的体会，能看出其中奥秘，挺好看的。    1.0      何国锋1477565216429125  2017年12月15日   NaN     NaN  http://i.youku.com/i/UNDA5NDE3NjExNg==
                     可是佟离和夕雨，两人的头发，性格，以及唱歌，太相似了。。    NaN         清风吹拂star09505295  2017年12月14日   NaN     1.0  http://i.youku.com/i/UMTc1NjAxMDI5Ng==
     终于更新了只是每次只有16分钟，看的不够，下次麻烦多更新，谢谢，麻烦了。让我明天有所期待    1.0           微信用户4840608603  2017年12月14日   NaN     NaN  http://i.youku.com/i/UNDc0OTE0NjI1Mg==
               这个很好看，我连片尾曲都听完了，评分那么低，在那里打评分。我要打十分    4.0              game_bbtu0n  2017年12月14日   NaN     NaN  http://i.youku.com/i/UMzMyNjU2MTUyNA==
                        很好的动漫，很安静，很喜欢！只是更新能不能快点啊？    3.0               KiSs爱De猪Lp  2017年12月18日   NaN     NaN      http://i.youku.com/i/UMzkxNTUwNDA=
                       这种题材的动漫 对我来说真的特别 特别到总是回想过去    3.0                   了不起的回忆  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMzIzODc3Mzg3Mg==
                            一部好动画 虽然画风有点不满意 故事超喜欢    5.0                     皮H霜降  2017年12月13日   NaN     NaN  http://i.youku.com/i/UNTM2MjY5ODcxNg==
                       我感觉现在有多温暖后期就有多虐心，希望是我感觉错了！    1.0                    刘斯特雷奇  2018年01月31日   NaN     NaN  http://i.youku.com/i/UNDgyNjkxMTE2OA==
                          怎么感觉和一个电影很像，剧情和七月和安生好像很    1.0                 ilhanna陈  2017年12月23日   NaN     1.0  http://i.youku.com/i/UNDE4MDgyMjExNg==
                               在这浑浊的世界里，我愿沉沦在这童话里    7.0     微信用户1504102306117220  2017年12月13日   NaN     NaN  http://i.youku.com/i/UNDk1NTU5NDg0NA==
                           这部动漫场景美术真心不错。这种题材很少。。。    2.0             流星飞雨91601434  2018年01月05日   NaN     NaN  http://i.youku.com/i/UMTMyMzkyODAzMg==
                           这集开始有点意思了，哈哈，羞一波，我要下车！    2.0                      雨潇丶  2017年12月16日   NaN     NaN      http://i.youku.com/i/UMzA4ODkzOTI0
                             那么好看、为什么分数那么低 9分起不应该    6.0                wosyuan55  2017年12月13日   (1)     NaN      http://i.youku.com/i/UMTU5NTIwNDAw
                               很不错的动漫，比整天翻拍孙悟空强多了    2.0                     零度樂章  2017年12月18日   NaN     NaN  http://i.youku.com/i/UMTQ5ODY3Nzk1Mg==
                                      怎么评分我要给100分    6.0                  落幕A025D  2017年12月13日   (1)     NaN  http://i.youku.com/i/UMTM1NjMwNzI2MA==
                               评分不晓得哪点评的，一点不合里，虚低    1.0                   扯不起来ll  2017年12月18日   NaN     NaN  http://i.youku.com/i/UMTgxNjY4NTU0NA==
                           我们又见面了，好好享受这20分钟时间，休息会    1.0                新的一天-我们加油  2017年12月14日   NaN     NaN  http://i.youku.com/i/UMzM2NDQ4NjQyMA==
                          喜欢这种清新干净的风格，为什么评分变5.1了？    1.0            支付宝用户55537682  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMzM1OTM3MzE4MA==
                                        九分以上，妥妥的。    6.0                 浪客之道0101  2017年12月13日   NaN     NaN  http://i.youku.com/i/UNDYyNDcxMjI4MA==
                             一点点的忧伤，一点点的欢喜。一点点，刚好    1.0                  纯朴的萨克巨人  2017年12月27日   NaN     NaN  http://i.youku.com/i/UNTM5Mjg2NDY4NA==
                                    在哪里评分？我要打10分！    5.0         清风吹拂star09505295  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMTc1NjAxMDI5Ng==
                              很棒的动漫，温情，安静，就像初恋一样。    2.0            老衲不吃素18334882  2017年12月23日   NaN     NaN  http://i.youku.com/i/UMzMzNzA0OTc0MA==
                                        评分是不是出错了？    4.0                   梦醒新兰ひほ  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMTU4ODAwOTI3Ng==
                        说实话，这种淡淡的感觉…… 很震撼，很有感触！！！    1.0              古钱币09294225  2018年01月11日   NaN     NaN  http://i.youku.com/i/UMzE1ODgzMzAxNg==
                                  当我知道只有十二集 我心就碎了    2.0               1750400439  2017年12月19日   NaN     NaN      http://i.youku.com/i/UNTk1Njc3NzQ4
                                 怎么感觉掉帧呀，是我这里卡了吗？    2.0                   黄喵_Kさん  2017年12月13日   NaN     NaN  http://i.youku.com/i/UMTI5NzMyNzEyMA==
                                  这么好看的动漫幸好没有被我错过    1.0                Unravel丶阳  2018年01月13日   NaN     NaN  http://i.youku.com/i/UMzM2NzU0MjkzMg==
                                路过的城市在画面看起来更美，很熟悉    1.0           微博用户7042025444  2017年12月14日   NaN     NaN  http://i.youku.com/i/UNDkwNjY3NjA3Mg==
                                      席琳虐卢宇這段最精彩了    1.0                  若隐若xian  2018年01月30日   NaN     NaN      http://i.youku.com/i/UNTYzODY3ODEy
                                  小白兔白又白，俩只耳朵竖起来。    1.0                 强哥_潇洒走一回  2017年12月14日   NaN     NaN      http://i.youku.com/i/UNjA0MDk0Mzg0
                                     女主到底是佟离还是穆夕雨    NaN                      阿三ヽ  2017年12月22日   NaN     1.0      http://i.youku.com/i/UMjQxNjkyODE2
                                第一次耐着性子看完的动漫 非常好看    NaN                    逃避的欲望  2017年12月16日   NaN     1.0  http://i.youku.com/i/UNDU0MjQyMzk3Mg==
